id,budget,original_language,popularity,runtime,revenue,has_homepage,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,overview_count,overview_life,overview_find,overview_one,overview_new,overview_love,company_count,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_country_count,release_month,release_day,release_year,dayofweek,spoken_language_count,has_Released,tagline_count,tagline_one,tagline_love,tagline_world,tagline_life,tagline_stori,tagline_man,title_count,keyword_count,keyword_relationship,keyword_base,keyword_woman,keyword_film,keyword_murder,keyword_love,cast_1,cast_2,cast_3,cast_count,crew_count
1869,108000000,en,25.629929999999998,141.0,630161890,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,63,0,1,0,0,0,6,0,0,0,1,1,9,30,2015,2,2,1,3,0,0,0,0,0,0,2,15,0,1,0,0,0,0,Matt Damon,Jessica Chastain,Jessica Chastain,51.0,105
1870,10000000,en,7.873017999999999,137.0,100489151,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,2,0,1,0,0,1,3,5,1970,3,2,1,10,0,0,0,0,0,0,1,16,0,1,0,1,0,0,Burt Lancaster,Dean Martin,Dean Martin,44.0,17
1871,8000000,en,2.404818,115.0,10400000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,2,0,0,0,0,2,5,3,1991,4,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,Forest Whitaker,Gregory Hines,Gregory Hines,6.0,2
1872,37000000,en,16.414239000000002,108.0,215394738,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,1,0,0,0,0,1,6,15,1989,3,1,1,3,0,0,0,0,0,0,2,16,0,0,0,0,0,0,Bill Murray,Dan Aykroyd,Dan Aykroyd,22.0,56
1873,17000000,en,6.8151470000000005,171.0,10006806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,1,0,0,0,0,1,2,5,1988,4,1,1,3,0,0,0,0,1,0,5,9,0,0,0,0,0,1,Daniel Day-Lewis,Juliette Binoche,Juliette Binoche,20.0,15
1874,0,zh,14.164519,133.0,72287783,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,2,9,27,2013,4,1,1,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,AngelaBaby,Mark Chao,Mark Chao,57.0,8
1875,0,en,0.229233,0.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,84,1,0,1,1,0,0,0,0,0,0,1,1,1,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cem Akkanat,Steven Boen,Steven Boen,6.0,1
1876,80000000,en,13.666488000000001,90.0,68514844,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,6,1,0,0,0,2,11,14,2003,4,1,1,7,0,0,0,1,0,0,5,6,0,0,0,1,0,0,Brendan Fraser,Jenna Elfman,Jenna Elfman,58.0,63
1877,5000000,en,3.0078419999999997,98.0,742898,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,0,1,0,0,0,0,2,9,5,2003,4,1,1,5,0,0,0,0,0,0,2,19,1,1,0,1,0,0,Seth Green,Macaulay Culkin,Macaulay Culkin,12.0,19
1878,19800000,en,11.313659,103.0,41296320,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,1,3,1,0,0,0,1,9,10,2014,2,1,1,4,0,0,0,0,0,0,6,8,0,1,0,0,0,0,Jason Bateman,Tina Fey,Tina Fey,33.0,9
1879,8000000,en,3.8516529999999998,112.0,53086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,0,0,3,0,0,0,0,3,2,12,2014,2,2,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,Jennifer Connelly,Mélanie Laurent,Mélanie Laurent,11.0,2
1880,40000000,en,16.478036,138.0,251171807,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,1,12,12,2013,3,1,1,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,Christian Bale,Bradley Cooper,Bradley Cooper,31.0,30
1881,210000000,en,0.867943,104.0,459359555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30,0,0,0,0,0,11,0,0,0,1,3,5,24,2006,2,1,1,3,0,0,0,0,0,0,5,7,0,1,0,0,0,0,Hugh Jackman,Halle Berry,Halle Berry,32.0,39
1882,0,en,6.1756269999999995,109.0,20240128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,2,0,0,0,0,1,2,2,1990,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bette Midler,John Goodman,John Goodman,12.0,2
1883,0,en,5.2799190000000005,108.0,20642922,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,1,3,13,1975,3,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,Robert Redford,Susan Sarandon,Susan Sarandon,12.0,6
1884,30000000,ja,7.857666,115.0,17137302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,1,0,0,0,0,1,9,7,2013,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Shun Oguri,Haruma Miura,Haruma Miura,10.0,5
1885,12000000,en,5.799628,119.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,58,0,0,0,1,0,2,0,0,0,0,2,9,9,2003,1,1,1,8,0,0,0,0,0,0,3,3,0,0,1,0,0,0,Meg Ryan,Mark Ruffalo,Mark Ruffalo,6.0,25
1886,0,es,6.715019,103.0,1535558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,17,0,0,0,0,0,3,0,0,0,0,2,10,28,1997,1,1,1,7,0,1,0,1,0,0,2,10,0,0,0,0,0,0,Liberto Rabal,Francesca Neri,Francesca Neri,16.0,14
1887,15000000,en,11.440947999999999,100.0,133432856,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,7,0,0,0,0,2,5,15,2011,6,1,1,6,0,0,0,0,0,0,2,13,0,0,0,1,0,0,Jean Dujardin,Bérénice Bejo,Bérénice Bejo,69.0,135
1888,7000000,en,4.955317,103.0,573335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,1,0,3,0,0,0,0,1,10,2,2015,4,1,1,7,0,1,0,0,1,0,1,4,1,0,0,0,0,0,None,Julianne Moore,Julianne Moore,29.0,4
1889,2300000,en,2.01799,107.0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,7,13,1951,3,1,1,3,0,0,0,0,0,0,2,8,1,0,0,0,0,0,Howard Keel,Kathryn Grayson,Kathryn Grayson,16.0,7
1890,20000000,en,11.069678999999999,133.0,13204291,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,1,8,0,0,0,0,3,7,25,2008,4,5,1,5,0,0,0,0,0,0,2,9,1,0,0,0,0,1,Matthew Goode,Ben Whishaw,Ben Whishaw,12.0,24
1891,0,ru,0.217441,90.0,320395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,26,0,0,0,1,0,1,0,0,0,0,1,3,13,2014,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,None,Mariya Fomina,Mariya Fomina,4.0,2
1892,5000000,en,0.8897450000000001,110.0,125400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,1,0,0,0,0,0,10,30,1987,4,1,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Liv Ullmann,Norma Aleandro,Norma Aleandro,14.0,16
1893,15000000,en,9.288013000000001,99.0,40105542,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,1,5,0,0,0,0,1,9,4,2009,4,2,1,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Sandra Bullock,Thomas Haden Church,Thomas Haden Church,18.0,15
1894,12000,en,5.738871,93.0,6000000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,1,3,12,1972,6,1,1,5,0,0,0,0,0,0,2,17,0,0,0,1,0,0,Divine,David Lochary,David Lochary,11.0,7
1895,0,en,2.0364400000000002,86.0,849915,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126,0,1,0,0,0,1,0,0,0,0,1,3,1,1985,4,1,1,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,James Whitmore,Michele Mariana,Michele Mariana,8.0,3
1896,700000,en,8.407369000000001,94.0,3000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,94,0,0,1,0,0,1,0,0,0,1,1,7,16,1958,1,2,1,19,0,0,0,1,0,0,2,4,0,0,0,0,0,0,David Hedison,Patricia Owens,Patricia Owens,9.0,7
1897,35000000,en,8.33756,123.0,69823199,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,1,0,0,2,0,0,0,0,1,3,27,2008,3,1,1,15,0,0,0,0,0,0,1,11,0,0,0,0,0,0,Jim Sturgess,Kevin Spacey,Kevin Spacey,13.0,22
1898,7000000,en,7.523097999999999,93.0,54600000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,7,0,0,0,0,4,9,16,2005,4,1,1,10,0,0,0,0,0,0,5,7,0,0,0,0,0,0,David Strathairn,Jeff Daniels,Jeff Daniels,21.0,19
1899,0,en,2.1157529999999998,108.0,6488144,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,2,0,0,1,0,1,2,2,1990,4,1,1,13,0,0,0,0,0,0,1,6,0,0,0,0,0,0,Dennis Hopper,Kiefer Sutherland,Kiefer Sutherland,7.0,8
1900,0,en,2.06066,150.0,355962,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,130,0,0,1,0,1,0,0,0,0,0,2,11,25,2005,4,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,Akshay Kumar,Shahid Kapoor,Shahid Kapoor,8.0,7
1901,105000000,en,13.993770000000001,109.0,266000000,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,1,0,0,0,2,2,22,2008,4,1,1,7,0,0,0,0,0,0,3,10,0,0,0,0,0,0,Steven Strait,Camilla Belle,Camilla Belle,42.0,75
1902,0,en,0.100465,88.0,251058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,1,0,0,0,0,0,0,0,9,7,2001,4,1,1,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Josh Kornbluth,Keith Warren,Keith Warren,10.0,11
1903,80000000,en,11.35779,110.0,230685453,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,0,0,0,8,1,0,0,0,3,6,19,2008,3,2,1,6,0,1,1,0,0,0,2,8,0,1,0,0,0,0,Steve Carell,Anne Hathaway,Anne Hathaway,58.0,103
1904,3000000,sv,0.702712,99.0,4800080,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,3,0,0,0,0,2,12,10,2010,4,2,1,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,Noomi Rapace,Ola Rapace,Ola Rapace,10.0,6
1905,0,en,9.296024000000001,110.0,49998613,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,81,0,1,0,0,0,2,0,1,0,0,1,6,5,1987,4,1,1,10,0,0,0,0,0,0,4,12,0,0,0,0,0,0,John Lithgow,Melinda Dillon,Melinda Dillon,15.0,8
1906,0,en,6.073468,95.0,15429177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73,0,1,0,0,0,3,0,1,0,0,2,4,26,1991,4,1,1,8,0,1,0,0,0,0,4,10,0,0,0,1,0,0,Matt Dillon,Sean Young,Sean Young,7.0,10
1907,0,en,7.597475,93.0,200406,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,3,0,0,0,0,1,4,4,2014,4,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Jesse Eisenberg,Mia Wasikowska,Mia Wasikowska,35.0,7
1908,48000000,en,6.744680000000001,101.0,112462508,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,52,1,0,1,0,0,6,0,0,0,0,2,1,14,2010,3,1,1,6,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Dwayne Johnson,Stephen Merchant,Stephen Merchant,38.0,17
1909,30000000,en,12.840798,131.0,152427960,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0,1,0,0,0,1,0,0,0,0,4,5,24,1985,4,1,1,7,0,0,0,0,0,0,5,27,0,0,0,0,0,0,Roger Moore,Christopher Walken,Christopher Walken,42.0,16
1910,0,en,6.1220669999999995,102.0,1179002,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,1,1,31,1997,4,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,Ewan McGregor,Patricia Arquette,Patricia Arquette,10.0,16
1911,180000000,en,11.481378999999999,113.0,372234864,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0,0,0,0,2,12,4,2007,1,4,1,12,0,0,1,0,0,0,3,9,0,1,0,0,0,0,Dakota Blue Richards,Nicole Kidman,Nicole Kidman,29.0,32
1912,0,en,0.077653,75.0,67821,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,149,1,0,0,0,0,0,0,0,0,0,2,4,1,2011,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,20.693337797120858,2
1913,0,es,7.131568,148.0,25147786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,6,0,0,0,0,2,10,20,2010,2,4,1,25,0,0,0,0,0,0,1,4,0,0,0,0,0,0,Javier Bardem,Maricel Álvarez,Maricel Álvarez,52.0,17
1914,6500000,en,4.136105000000001,96.0,1548955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,1,2,0,0,0,0,1,7,23,2004,4,1,1,9,0,0,0,0,0,0,8,7,0,1,0,0,0,0,Colin Farrell,Dallas Roberts,Dallas Roberts,9.0,3
1915,56000000,en,5.374562999999999,214.0,12923936,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,48,1,0,0,0,0,3,0,0,0,0,1,2,21,2003,4,1,1,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,Stephen Lang,Jeff Daniels,Jeff Daniels,21.0,72
1916,0,fr,2.156134,90.0,3462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,0,0,1,1,0,0,0,0,1,11,10,2012,5,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Raphaël Personnaz,Charlotte Le Bon,Charlotte Le Bon,29.0,14
1917,12000000,en,16.415498,154.0,39673162,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,0,0,0,0,0,1,0,0,0,0,1,12,24,1997,2,1,1,21,1,0,0,0,0,0,2,6,0,0,0,0,0,0,Pam Grier,Samuel L. Jackson,Samuel L. Jackson,32.0,9
1918,592,en,0.286719,137.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,59,0,0,0,0,1,2,0,0,0,0,1,8,26,1925,1,0,1,0,0,0,0,0,0,0,3,4,0,1,0,1,0,0,Mae Murray,Roy D'Arcy,Roy D'Arcy,8.0,17
1919,0,en,3.267026,89.0,15240456,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,1,1,0,0,0,0,1,4,22,2011,4,1,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Samuel L. Jackson,None,None,1.0,6
1920,0,en,4.010441,96.0,2043704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,23,2006,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Mary McCormack,Rory Cochrane,Rory Cochrane,8.0,2
1921,12000000,en,9.363482000000001,106.0,32248241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,0,0,1,0,0,4,0,0,1,0,1,1,29,2015,3,1,1,7,0,0,0,0,0,0,2,4,0,0,0,0,0,0,Jonny Weston,Virginia Gardner,Virginia Gardner,16.0,28
1922,5000000,en,8.898522999999999,84.0,86362372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45,0,0,0,0,0,3,0,0,0,0,1,1,1,2014,2,1,1,6,1,0,0,0,0,0,5,3,0,0,0,0,0,0,Andrew Jacobs,Richard Cabral,Richard Cabral,10.0,9
1923,31115000,en,8.591238,248.0,71000000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,81,0,0,0,0,1,3,0,0,0,1,3,6,12,1963,1,2,1,9,0,0,1,0,0,0,1,4,0,0,0,0,0,0,Elizabeth Taylor,Richard Burton,Richard Burton,23.0,37
1924,0,en,1.2187629999999998,100.0,6000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,11,13,2005,6,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Matthew Modine,Richard Griffiths,Richard Griffiths,3.0,1
1925,65000000,en,9.170332,145.0,415252786,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,1,1,1,3,0,0,0,0,1,5,12,2008,0,1,1,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,Sarah Jessica Parker,Kim Cattrall,Kim Cattrall,25.0,27
1926,0,en,0.009961,87.0,311245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,5,15,1992,4,1,1,9,0,0,0,0,0,0,4,5,0,1,0,1,0,0,Spalding Gray,None,None,1.0,4
1927,28000000,en,9.765122999999999,127.0,195312802,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,1,0,0,0,2,0,0,0,0,2,6,23,1981,1,3,1,8,1,0,0,0,0,0,4,22,0,0,0,0,0,0,Roger Moore,Carole Bouquet,Carole Bouquet,40.0,17
1928,26400000,ta,4.330396,155.0,62000000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,74,0,0,0,0,1,1,0,0,0,0,1,10,1,2010,4,3,1,0,0,0,0,0,0,0,1,9,1,0,0,0,0,1,Rajinikanth,Aishwarya Rai Bachchan,Aishwarya Rai Bachchan,13.0,21
1929,25000000,en,11.872997,93.0,117719158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30,1,0,0,0,0,6,0,0,0,0,3,2,10,2006,4,1,1,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,Mary Elizabeth Winstead,Ryan Merriman,Ryan Merriman,18.0,89
1930,28000000,en,8.808328,137.0,1749201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,1,0,1,9,0,0,0,0,4,9,9,2013,0,2,1,9,0,0,0,1,0,0,2,13,0,0,0,0,0,1,Liam Neeson,Mila Kunis,Mila Kunis,18.0,53
1931,65000000,en,13.268483999999999,159.0,162091208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0,1,0,0,4,1,0,0,0,2,7,14,1999,2,1,1,3,0,0,0,0,0,0,3,10,0,0,0,0,0,1,Tom Cruise,Nicole Kidman,Nicole Kidman,18.0,18
1932,0,en,3.743212,106.0,50892160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,1,3,1,0,0,0,1,8,4,1995,4,1,1,11,0,0,0,0,1,0,4,4,0,1,0,0,0,0,Julia Roberts,Dennis Quaid,Dennis Quaid,16.0,5
1933,0,en,5.426921,105.0,51854875,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,1,8,15,2012,2,2,1,6,0,0,0,0,0,0,6,4,0,0,0,0,0,0,Jennifer Garner,Joel Edgerton,Joel Edgerton,23.0,4
1934,175000000,en,9.156877,96.0,173000000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,1,0,0,1,6,9,2007,5,1,1,5,0,0,0,0,0,0,2,13,1,0,0,0,0,0,Steve Carell,Lauren Graham,Lauren Graham,18.0,27
1935,83000000,en,6.053595,90.0,59468275,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,62,0,0,0,0,1,2,0,1,0,0,1,4,28,2000,4,1,1,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,Mark Addy,Stephen Baldwin,Stephen Baldwin,14.0,18
1936,40000000,en,10.395472,117.0,123494610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,4,1,0,0,0,1,5,21,2014,2,1,1,8,0,0,0,0,0,0,1,5,1,0,0,0,0,0,Drew Barrymore,Adam Sandler,Adam Sandler,31.0,9
1937,28000000,en,13.162168,123.0,14051384,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,1,0,1,0,1,0,0,1,2,5,1998,3,2,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Dan Aykroyd,John Goodman,John Goodman,29.0,9
1938,10000000,en,5.402262,105.0,25196249,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,0,1,0,0,0,5,0,0,0,0,1,6,7,1991,4,1,1,10,0,0,0,0,0,0,8,3,0,0,0,0,0,0,Christina Applegate,Joanna Cassidy,Joanna Cassidy,14.0,10
1939,20000000,en,12.392754,115.0,20211394,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,3,0,0,0,0,1,9,12,2008,4,2,1,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Viggo Mortensen,Ed Harris,Ed Harris,14.0,44
1940,1500000,en,6.241185,101.0,22812411,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,58,0,0,1,0,0,1,0,0,0,0,1,11,16,1984,4,2,1,11,0,0,0,0,0,1,3,3,0,0,0,0,0,0,Chuck Norris,M. Emmet Walsh,M. Emmet Walsh,16.0,14
1941,30000000,en,5.1883989999999995,106.0,24048000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40,0,0,1,0,0,1,0,0,1,0,1,8,4,1995,4,1,1,5,0,0,0,0,0,0,1,8,0,0,0,0,0,0,Denzel Washington,Russell Crowe,Russell Crowe,11.0,8
1942,0,en,7.834161,80.0,1100000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,0,1,0,2,0,0,0,0,1,6,19,2015,4,2,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None,Adam Scott,Adam Scott,10.0,12
1943,1000000,en,2.3923669999999997,78.0,10018,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,63,0,0,0,0,0,2,0,0,0,0,1,4,28,2006,4,2,1,5,0,0,0,0,0,0,3,6,0,0,0,1,0,0,Colin Hanks,Ana Claudia Talancón,Ana Claudia Talancón,6.0,2
1944,40000000,en,7.156060000000001,98.0,26155781,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,0,6,0,0,0,0,1,4,7,2004,2,3,1,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Bruce Willis,Matthew Perry,Matthew Perry,10.0,93
1945,0,en,7.798615,108.0,20471382,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,52,0,0,0,0,0,1,0,0,0,1,2,3,20,1981,4,1,1,13,0,0,0,0,0,0,5,5,0,0,0,0,0,0,Sam Neill,Rossano Brazzi,Rossano Brazzi,10.0,10
1946,1500000,en,4.1732309999999995,111.0,712294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,4,0,0,0,0,1,3,25,2005,4,1,1,14,0,1,0,0,0,0,6,14,0,0,1,1,0,0,Daniel Day-Lewis,Camilla Belle,Camilla Belle,9.0,2
1947,0,en,8.471414999999999,86.0,4069826,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,3,0,0,0,0,2,5,17,2013,4,1,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,Greta Gerwig,Mickey Sumner,Mickey Sumner,48.0,23
1948,25000000,en,1.8622150000000002,117.0,20719451,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,71,0,0,0,0,1,1,0,0,0,0,1,10,1,2009,3,2,1,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,Chi Cao,Chengwu Guo,Chengwu Guo,13.0,1
1949,0,hi,1.479018,138.0,204,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,1,0,0,1,0,0,0,0,1,3,10,2006,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Ritesh Deshmukh,Paresh Rawal,Paresh Rawal,13.0,7
1950,5000000,en,8.966128999999999,92.0,6700000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57,1,1,0,1,0,1,0,0,0,0,1,9,12,2016,0,2,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,Diane Lane,Arnaud Viard,Arnaud Viard,5.0,6
1951,35000000,en,10.08043,100.0,85416905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,6,0,0,0,0,2,10,15,2008,2,3,1,10,0,0,0,0,0,1,2,3,0,1,0,0,0,0,Mark Wahlberg,Mila Kunis,Mila Kunis,17.0,17
1952,0,es,8.164311999999999,128.0,2628241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0,0,6,0,0,0,0,2,8,24,2001,4,4,1,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,Paz Vega,Tristán Ulloa,Tristán Ulloa,9.0,12
